EMPLOYEE_CODE,SUMMARY_DATE,SALARY,PAY_INCREASE,BONUS,VACATION_DAYS_TAKEN,SICK_DAYS_TAKEN
10137,2018-10-12 00:00:00.0,35461.54,0.0,0.0,6.0,4.0
10137,2018-11-12 00:00:00.0,35461.54,0.0,0.0,4.0,0.0
10137,2018-12-12 00:00:00.0,35461.54,0.0,0.0,0.0,0.0
10137,2019-01-12 00:00:00.0,35461.54,0.0,0.0,0.0,0.0
10137,2019-02-12 00:00:00.0,35461.54,0.0,0.0,0.0,0.0
10137,2019-03-12 00:00:00.0,35461.54,0.0,0.0,6.0,1.5
10137,2019-04-12 00:00:00.0,35461.54,0.0,0.0,4.0,2.0
10137,2019-05-12 00:00:00.0,35461.54,0.0,0.0,0.0,0.0
10137,2019-06-12 00:00:00.0,35461.54,0.0,0.04,0.0,2.0
10137,2019-07-12 00:00:00.0,37923.08,0.0694,0.0,0.0,0.0
10137,2019-08-12 00:00:00.0,37923.08,0.0,0.0,6.0,0.0
10137,2019-09-12 00:00:00.0,37923.08,0.0,0.0,0.0,0.0
10137,2019-10-12 00:00:00.0,37923.08,0.0,0.0,0.0,0.0
10137,2019-11-12 00:00:00.0,37923.08,0.0,0.0,3.0,4.0
10137,2019-12-12 00:00:00.0,37923.08,0.0,0.0,1.0,0.0
10137,2020-01-12 00:00:00.0,37923.08,0.0,0.0,0.0,0.0
10137,2020-02-12 00:00:00.0,37923.08,0.0,0.0,0.0,0.0
10137,2020-03-12 00:00:00.0,37923.08,0.0,0.0,2.0,1.5
10137,2020-04-12 00:00:00.0,37923.08,0.0,0.0,0.0,0.0
10137,2020-05-12 00:00:00.0,37923.08,0.0,0.0,2.0,2.0
10137,2020-06-12 00:00:00.0,37923.08,0.0,0.04,1.0,0.0
10137,2020-07-12 00:00:00.0,40384.62,0.0649,0.0,0.0,0.0
10138,2017-01-17 00:00:00.0,45000.00,0.0,0.0,0.0,2.5
10138,2017-02-17 00:00:00.0,45000.00,0.0,0.0,0.0,0.0
10138,2017-03-17 00:00:00.0,45000.00,0.0,0.0,8.0,0.0
10138,2017-04-17 00:00:00.0,50769.23,0.1282,0.0,0.0,4.0
10138,2017-05-17 00:00:00.0,50769.23,0.0,0.0,0.0,0.0
10138,2017-06-17 00:00:00.0,50769.23,0.0,0.04,0.0,0.0
10138,2017-07-17 00:00:00.0,50769.23,0.0,0.0,0.0,0.0
10138,2017-08-17 00:00:00.0,50769.23,0.0,0.0,0.0,0.0
10138,2017-09-17 00:00:00.0,50769.23,0.0,0.0,0.0,2.5
10138,2017-10-17 00:00:00.0,50769.23,0.0,0.0,0.0,0.0
10138,2017-11-17 00:00:00.0,50769.23,0.0,0.0,15.0,0.0
10138,2017-12-17 00:00:00.0,50769.23,0.0,0.0,0.0,0.0
10138,2018-01-17 00:00:00.0,50769.23,0.0,0.0,0.0,0.0
10138,2018-02-17 00:00:00.0,50769.23,0.0,0.0,10.0,2.0
10138,2018-03-17 00:00:00.0,50769.23,0.0,0.0,0.0,0.0
10138,2018-04-17 00:00:00.0,56538.46,0.1136,0.0,0.0,0.0
10138,2018-05-17 00:00:00.0,56538.46,0.0,0.0,0.0,0.0
10138,2018-06-17 00:00:00.0,56538.46,0.0,0.04,0.0,0.0
10138,2018-07-17 00:00:00.0,56538.46,0.0,0.0,0.0,0.0
10138,2018-08-17 00:00:00.0,56538.46,0.0,0.0,0.0,0.0
10138,2018-09-17 00:00:00.0,56538.46,0.0,0.0,2.0,0.0
10138,2018-10-17 00:00:00.0,56538.46,0.0,0.0,3.0,0.0
10138,2018-11-17 00:00:00.0,56538.46,0.0,0.0,5.0,0.0
10138,2018-12-17 00:00:00.0,56538.46,0.0,0.0,0.0,2.0
10138,2019-01-17 00:00:00.0,56538.46,0.0,0.0,0.0,1.0
10138,2019-02-17 00:00:00.0,56538.46,0.0,0.0,0.0,0.0
10138,2019-03-17 00:00:00.0,56538.46,0.0,0.0,15.0,0.0
10138,2019-04-17 00:00:00.0,62307.69,0.102,0.0,0.0,0.0
10138,2019-05-17 00:00:00.0,62307.69,0.0,0.0,0.0,0.0
10138,2019-06-17 00:00:00.0,62307.69,0.0,0.06,5.0,4.0
10138,2019-07-17 00:00:00.0,62307.69,0.0,0.0,0.0,1.0
10138,2019-08-17 00:00:00.0,62307.69,0.0,0.0,0.0,0.0
10138,2019-09-17 00:00:00.0,62307.69,0.0,0.0,2.0,7.0
10138,2019-10-17 00:00:00.0,62307.69,0.0,0.0,0.0,0.0
10138,2019-11-17 00:00:00.0,62307.69,0.0,0.0,8.0,0.0
10138,2019-12-17 00:00:00.0,62307.69,0.0,0.0,0.0,0.0
10138,2020-01-17 00:00:00.0,62307.69,0.0,0.0,0.0,2.0
10138,2020-02-17 00:00:00.0,62307.69,0.0,0.0,0.0,0.0
10138,2020-03-17 00:00:00.0,62307.69,0.0,0.0,10.0,0.0
10138,2020-04-17 00:00:00.0,68076.92,0.0926,0.0,0.0,0.0
10138,2020-05-17 00:00:00.0,68076.92,0.0,0.0,0.0,0.0
10138,2020-06-17 00:00:00.0,68076.92,0.0,0.06,5.0,0.0
10138,2020-07-17 00:00:00.0,68076.92,0.0,0.0,0.0,0.0
10139,2018-09-13 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10139,2018-10-13 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10139,2018-11-13 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10139,2018-12-13 00:00:00.0,27500.00,0.0,0.0,0.0,1.0
10139,2019-01-13 00:00:00.0,27500.00,0.0,0.0,0.0,1.0
10139,2019-02-13 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10139,2019-03-13 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10139,2019-04-13 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10139,2019-05-13 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10139,2019-06-13 00:00:00.0,27500.00,0.0,0.0,0.0,4.0
10139,2019-07-13 00:00:00.0,27500.00,0.0,0.0,8.0,2.5
10139,2019-08-13 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10139,2019-09-13 00:00:00.0,29615.38,0.0769,0.0,0.0,0.0
10139,2019-10-13 00:00:00.0,29615.38,0.0,0.0,0.0,0.0
10139,2019-11-13 00:00:00.0,29615.38,0.0,0.0,0.0,2.5
10139,2019-12-13 00:00:00.0,29615.38,0.0,0.0,0.0,2.5
10139,2020-01-13 00:00:00.0,29615.38,0.0,0.0,0.0,0.0
10139,2020-02-13 00:00:00.0,29615.38,0.0,0.0,0.0,0.0
10279,2020-03-03 00:00:00.0,49500.00,0.0,0.0,0.0,1.5
10279,2020-04-03 00:00:00.0,54153.85,0.094,0.0,0.0,0.0
10279,2020-05-03 00:00:00.0,54153.85,0.0,0.0,0.0,0.5
10279,2020-06-03 00:00:00.0,54153.85,0.0,0.04,2.0,2.0
10279,2020-07-03 00:00:00.0,54153.85,0.0,0.0,1.0,0.0
10280,2018-12-06 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10280,2019-01-06 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10280,2019-02-06 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10280,2019-03-06 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10280,2019-04-06 00:00:00.0,35000.00,0.0,0.0,0.0,2.0
10280,2019-05-06 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10280,2019-06-06 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10280,2019-07-06 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10280,2019-08-06 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10280,2019-09-06 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10280,2019-10-06 00:00:00.0,35000.00,0.0,0.0,8.0,0.0
10280,2019-11-06 00:00:00.0,35000.00,0.0,0.0,0.0,3.0
10280,2019-12-06 00:00:00.0,38076.92,0.0879,0.0,0.0,7.0
10280,2020-01-06 00:00:00.0,38076.92,0.0,0.0,0.0,0.0
10280,2020-02-06 00:00:00.0,38076.92,0.0,0.0,0.0,0.0
10280,2020-03-06 00:00:00.0,38076.92,0.0,0.0,0.0,0.0
10280,2020-04-06 00:00:00.0,38076.92,0.0,0.0,0.0,2.5
10280,2020-05-06 00:00:00.0,38076.92,0.0,0.0,0.0,0.0
10280,2020-06-06 00:00:00.0,38076.92,0.0,0.02,10.0,0.0
10280,2020-07-06 00:00:00.0,38076.92,0.0,0.0,0.0,0.0
10281,2017-01-29 00:00:00.0,22000.00,0.0,0.0,0.0,2.0
10281,2017-02-28 00:00:00.0,22000.00,0.0,0.0,0.0,0.0
10281,2017-03-29 00:00:00.0,22000.00,0.0,0.0,0.0,0.5
10281,2017-04-29 00:00:00.0,22000.00,0.0,0.0,0.0,0.0
10281,2017-05-29 00:00:00.0,22000.00,0.0,0.0,0.0,1.5
10281,2017-06-29 00:00:00.0,22000.00,0.0,0.0,0.0,0.0
10281,2017-07-29 00:00:00.0,22000.00,0.0,0.0,0.0,0.0
10281,2017-08-29 00:00:00.0,22000.00,0.0,0.0,0.0,2.5
10281,2017-09-29 00:00:00.0,22000.00,0.0,0.0,0.0,0.5
10281,2017-10-29 00:00:00.0,22000.00,0.0,0.0,0.0,0.0
10281,2017-11-29 00:00:00.0,22000.00,0.0,0.0,8.0,0.0
10281,2017-12-29 00:00:00.0,23615.38,0.0734,0.0,0.0,0.0
10281,2018-01-29 00:00:00.0,23615.38,0.0,0.0,0.0,1.5
10281,2018-02-28 00:00:00.0,23615.38,0.0,0.0,0.0,0.0
10281,2018-03-28 00:00:00.0,23615.38,0.0,0.0,0.0,0.5
10281,2018-04-28 00:00:00.0,23615.38,0.0,0.0,0.0,0.5
10338,2018-10-05 00:00:00.0,27943.08,0.0,0.0,2.0,0.0
10338,2018-11-05 00:00:00.0,27943.08,0.0,0.0,0.0,0.0
10338,2018-12-05 00:00:00.0,27943.08,0.0,0.0,0.0,1.5
10338,2019-01-05 00:00:00.0,27943.08,0.0,0.0,1.0,0.0
10338,2019-02-05 00:00:00.0,27943.08,0.0,0.0,3.0,0.0
10338,2019-03-05 00:00:00.0,29190.77,0.0447,0.0,0.0,0.0
10338,2019-04-05 00:00:00.0,29190.77,0.0,0.0,0.0,0.0
10338,2019-05-05 00:00:00.0,29190.77,0.0,0.0,0.0,0.0
10338,2019-06-05 00:00:00.0,29190.77,0.0,0.06,4.0,1.5
10338,2019-07-05 00:00:00.0,29190.77,0.0,0.0,0.0,0.0
10338,2019-08-05 00:00:00.0,29190.77,0.0,0.0,0.0,7.0
10338,2019-09-05 00:00:00.0,29190.77,0.0,0.0,10.0,0.0
10338,2019-10-05 00:00:00.0,29190.77,0.0,0.0,0.0,0.0
10338,2019-11-05 00:00:00.0,29190.77,0.0,0.0,0.0,0.0
10338,2019-12-05 00:00:00.0,29190.77,0.0,0.0,2.0,2.0
10338,2020-01-05 00:00:00.0,29190.77,0.0,0.0,0.0,0.0
10338,2020-02-05 00:00:00.0,29190.77,0.0,0.0,3.0,0.0
10338,2020-03-05 00:00:00.0,30438.46,0.0427,0.0,0.0,4.0
10338,2020-04-05 00:00:00.0,30438.46,0.0,0.0,2.0,0.0
10338,2020-05-05 00:00:00.0,30438.46,0.0,0.0,0.0,0.0
10338,2020-06-05 00:00:00.0,30438.46,0.0,0.04,0.0,0.0
10338,2020-07-05 00:00:00.0,30438.46,0.0,0.0,10.0,0.0
10339,2017-01-10 00:00:00.0,33000.00,0.0,0.0,0.0,0.0
10339,2017-02-10 00:00:00.0,33000.00,0.0,0.0,0.0,0.0
10339,2017-03-10 00:00:00.0,33000.00,0.0,0.0,0.0,2.0
10339,2017-04-10 00:00:00.0,36615.38,0.1096,0.0,0.0,1.5
10339,2017-05-10 00:00:00.0,36615.38,0.0,0.0,3.0,0.0
10339,2017-06-10 00:00:00.0,36615.38,0.0,0.02,2.0,0.0
10339,2017-07-10 00:00:00.0,36615.38,0.0,0.0,0.0,3.0
10339,2017-08-10 00:00:00.0,36615.38,0.0,0.0,0.0,0.0
10339,2017-09-10 00:00:00.0,36615.38,0.0,0.0,4.0,0.0
10339,2017-10-10 00:00:00.0,36615.38,0.0,0.0,0.0,0.0
10339,2017-11-10 00:00:00.0,36615.38,0.0,0.0,0.0,7.0
10339,2017-12-10 00:00:00.0,36615.38,0.0,0.0,0.0,0.0
10339,2018-01-10 00:00:00.0,36615.38,0.0,0.0,8.0,0.0
10339,2018-02-10 00:00:00.0,36615.38,0.0,0.0,0.0,2.0
10339,2018-03-10 00:00:00.0,36615.38,0.0,0.0,0.0,2.0
10339,2018-04-10 00:00:00.0,40230.77,0.0987,0.0,0.0,2.0
10339,2018-05-10 00:00:00.0,40230.77,0.0,0.0,3.0,0.0
10339,2018-06-10 00:00:00.0,40230.77,0.0,0.02,3.0,4.0
10339,2018-07-10 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10339,2018-08-10 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10339,2018-09-10 00:00:00.0,40230.77,0.0,0.0,0.0,2.0
10339,2018-10-10 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10339,2018-11-10 00:00:00.0,40230.77,0.0,0.0,15.0,0.0
10339,2018-12-10 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10339,2019-01-10 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10339,2019-02-10 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10339,2019-03-10 00:00:00.0,40230.77,0.0,0.0,0.0,1.5
10339,2019-04-10 00:00:00.0,43846.15,0.0899,0.0,0.0,2.0
10339,2019-05-10 00:00:00.0,43846.15,0.0,0.0,2.0,0.0
10339,2019-06-10 00:00:00.0,43846.15,0.0,0.04,3.0,2.0
10339,2019-07-10 00:00:00.0,43846.15,0.0,0.0,0.0,0.0
10339,2019-08-10 00:00:00.0,43846.15,0.0,0.0,4.0,0.0
10339,2019-09-10 00:00:00.0,43846.15,0.0,0.0,0.0,0.0
10339,2019-09-14 00:00:00.0,57500.00,0.3114,0.0,0.0,0.0
10339,2019-10-14 00:00:00.0,57500.00,0.0,0.0,0.0,0.0
10339,2019-11-14 00:00:00.0,57500.00,0.0,0.0,0.0,4.0
10339,2019-12-14 00:00:00.0,57500.00,0.0,0.0,0.0,0.0
10339,2020-01-14 00:00:00.0,57500.00,0.0,0.0,10.0,0.0
10339,2020-02-14 00:00:00.0,57500.00,0.0,0.0,0.0,0.0
10339,2020-03-14 00:00:00.0,57500.00,0.0,0.0,0.0,1.0
10339,2020-04-14 00:00:00.0,57500.00,0.0,0.0,0.0,0.0
10339,2020-05-14 00:00:00.0,57500.00,0.0,0.0,2.0,2.0
10339,2020-06-14 00:00:00.0,57500.00,0.0,0.04,0.0,0.0
10339,2020-07-14 00:00:00.0,57500.00,0.0,0.0,10.0,0.0
10340,2020-05-24 00:00:00.0,33000.00,0.0,0.0,0.0,0.0
10340,2020-06-24 00:00:00.0,33000.00,0.0,0.0,0.0,2.0
10340,2020-07-24 00:00:00.0,33000.00,0.0,0.0,0.0,0.0
10341,2017-01-14 00:00:00.0,33000.00,0.0,0.0,0.0,0.0
10341,2017-02-14 00:00:00.0,33000.00,0.0,0.0,0.0,0.0
10341,2017-03-14 00:00:00.0,33000.00,0.0,0.0,0.0,0.0
10341,2017-04-14 00:00:00.0,33000.00,0.0,0.0,0.0,0.0
10341,2017-05-14 00:00:00.0,33000.00,0.0,0.0,0.0,0.0
10341,2017-06-14 00:00:00.0,33000.00,0.0,0.0,0.0,2.0
10341,2017-07-14 00:00:00.0,36615.38,0.1096,0.0,0.0,1.5
10341,2017-08-14 00:00:00.0,36615.38,0.0,0.0,3.0,0.0
10341,2017-09-14 00:00:00.0,36615.38,0.0,0.0,2.0,0.0
10341,2017-10-14 00:00:00.0,36615.38,0.0,0.0,0.0,3.0
10341,2017-11-14 00:00:00.0,36615.38,0.0,0.0,0.0,0.0
10341,2017-12-14 00:00:00.0,36615.38,0.0,0.0,4.0,0.0
10341,2018-01-14 00:00:00.0,36615.38,0.0,0.0,0.0,0.0
10341,2018-02-14 00:00:00.0,36615.38,0.0,0.0,0.0,7.0
10341,2018-03-14 00:00:00.0,36615.38,0.0,0.0,0.0,0.0
10341,2018-04-14 00:00:00.0,36615.38,0.0,0.0,8.0,0.0
10341,2018-05-14 00:00:00.0,36615.38,0.0,0.0,0.0,2.0
10341,2018-06-14 00:00:00.0,36615.38,0.0,0.06,0.0,2.0
10341,2018-07-14 00:00:00.0,40230.77,0.0987,0.0,0.0,2.0
10341,2018-08-14 00:00:00.0,40230.77,0.0,0.0,3.0,0.0
10341,2018-09-14 00:00:00.0,40230.77,0.0,0.0,3.0,4.0
10341,2018-10-14 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10341,2018-11-14 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10341,2018-12-14 00:00:00.0,40230.77,0.0,0.0,0.0,2.0
10341,2019-01-14 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10341,2019-02-14 00:00:00.0,40230.77,0.0,0.0,15.0,0.0
10341,2019-03-14 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10341,2019-04-14 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10341,2019-05-14 00:00:00.0,40230.77,0.0,0.0,0.0,0.0
10341,2019-06-14 00:00:00.0,40230.77,0.0,0.06,0.0,1.5
10341,2019-07-14 00:00:00.0,43846.15,0.0899,0.0,0.0,2.0
10341,2019-08-14 00:00:00.0,43846.15,0.0,0.0,2.0,0.0
10341,2019-09-14 00:00:00.0,43846.15,0.0,0.0,3.0,2.0
10341,2019-10-14 00:00:00.0,43846.15,0.0,0.0,0.0,0.0
10341,2019-11-14 00:00:00.0,43846.15,0.0,0.0,4.0,0.0
10341,2019-12-14 00:00:00.0,43846.15,0.0,0.0,0.0,0.0
10341,2020-01-14 00:00:00.0,43846.15,0.0,0.0,0.0,0.0
10341,2020-02-14 00:00:00.0,43846.15,0.0,0.0,0.0,4.0
10341,2020-03-14 00:00:00.0,43846.15,0.0,0.0,0.0,0.0
10341,2020-04-14 00:00:00.0,43846.15,0.0,0.0,10.0,0.0
10341,2020-05-14 00:00:00.0,43846.15,0.0,0.0,0.0,0.0
10341,2020-06-14 00:00:00.0,43846.15,0.0,0.04,0.0,1.0
10341,2020-07-14 00:00:00.0,47461.54,0.0825,0.0,0.0,0.0
10342,2020-06-15 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10342,2020-07-15 00:00:00.0,27500.00,0.0,0.0,0.0,2.0
10343,2017-01-25 00:00:00.0,32500.00,0.0,0.0,0.0,2.0
10343,2017-02-25 00:00:00.0,32500.00,0.0,0.0,0.0,0.0
10343,2017-03-25 00:00:00.0,32500.00,0.0,0.0,3.0,0.0
10343,2017-04-25 00:00:00.0,32500.00,0.0,0.0,0.0,0.0
10343,2017-05-25 00:00:00.0,32500.00,0.0,0.0,0.0,0.0
10343,2017-06-25 00:00:00.0,32500.00,0.0,0.04,0.0,2.0
10343,2017-07-25 00:00:00.0,32500.00,0.0,0.0,0.0,0.5
10343,2017-08-25 00:00:00.0,32500.00,0.0,0.0,10.0,0.0
10343,2017-09-25 00:00:00.0,35000.00,0.0769,0.0,3.0,0.0
10343,2017-10-25 00:00:00.0,35000.00,0.0,0.0,0.0,3.0
10343,2017-11-25 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10343,2017-12-25 00:00:00.0,35000.00,0.0,0.0,4.0,4.0
10343,2018-01-25 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10343,2018-02-25 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10343,2018-03-25 00:00:00.0,35000.00,0.0,0.0,0.0,3.0
10343,2018-04-25 00:00:00.0,35000.00,0.0,0.0,0.0,0.0
10343,2018-05-25 00:00:00.0,35000.00,0.0,0.0,6.0,0.0
10343,2018-06-25 00:00:00.0,35000.00,0.0,0.06,0.0,0.0
10343,2018-07-25 00:00:00.0,35000.00,0.0,0.0,5.0,0.0
10343,2018-08-25 00:00:00.0,35000.00,0.0,0.0,0.0,2.0
10343,2018-09-25 00:00:00.0,37500.00,0.0714,0.0,0.0,2.0
10343,2018-10-25 00:00:00.0,37500.00,0.0,0.0,10.0,0.0
10343,2018-11-25 00:00:00.0,37500.00,0.0,0.0,3.0,0.0
10343,2018-12-25 00:00:00.0,37500.00,0.0,0.0,0.0,6.0
10343,2019-01-25 00:00:00.0,37500.00,0.0,0.0,0.0,2.0
10343,2019-02-25 00:00:00.0,37500.00,0.0,0.0,1.0,0.0
10343,2019-03-25 00:00:00.0,37500.00,0.0,0.0,3.0,0.0
10343,2019-04-25 00:00:00.0,37500.00,0.0,0.0,0.0,0.0
10343,2019-05-25 00:00:00.0,37500.00,0.0,0.0,0.0,4.0
10343,2019-06-25 00:00:00.0,37500.00,0.0,0.06,0.0,0.0
10343,2019-07-25 00:00:00.0,37500.00,0.0,0.0,10.0,4.0
10343,2019-08-25 00:00:00.0,37500.00,0.0,0.0,0.0,2.0
10343,2019-09-25 00:00:00.0,40000.00,0.0667,0.0,0.0,0.0
10343,2019-10-25 00:00:00.0,40000.00,0.0,0.0,10.0,0.0
10343,2019-11-25 00:00:00.0,40000.00,0.0,0.0,0.0,1.0
10343,2019-12-25 00:00:00.0,40000.00,0.0,0.0,0.0,0.0
10343,2020-01-25 00:00:00.0,40000.00,0.0,0.0,2.0,2.0
10343,2020-02-25 00:00:00.0,40000.00,0.0,0.0,0.0,0.0
10343,2020-03-25 00:00:00.0,40000.00,0.0,0.0,3.0,1.5
10343,2020-04-25 00:00:00.0,40000.00,0.0,0.0,0.0,0.0
10343,2020-05-25 00:00:00.0,40000.00,0.0,0.0,2.0,0.0
10343,2020-06-25 00:00:00.0,40000.00,0.0,0.04,0.0,2.0
10343,2020-07-25 00:00:00.0,40000.00,0.0,0.0,0.0,0.0
10344,2018-04-19 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10344,2018-05-19 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10344,2018-06-19 00:00:00.0,27500.00,0.0,0.0,0.0,1.0
10344,2018-07-19 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10344,2018-08-19 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10344,2018-09-19 00:00:00.0,27500.00,0.0,0.0,0.0,1.0
10467,2017-08-26 00:00:00.0,25000.00,0.0,0.0,0.0,2.0
10467,2017-09-26 00:00:00.0,25000.00,0.0,0.0,0.0,0.0
10467,2017-10-26 00:00:00.0,25000.00,0.0,0.0,0.0,0.0
10467,2017-11-26 00:00:00.0,25000.00,0.0,0.0,8.0,0.0
10467,2017-12-26 00:00:00.0,25000.00,0.0,0.0,0.0,0.0
10467,2018-01-26 00:00:00.0,25000.00,0.0,0.0,0.0,0.0
10467,2018-02-26 00:00:00.0,25000.00,0.0,0.0,0.0,1.0
10467,2018-03-26 00:00:00.0,25000.00,0.0,0.0,3.0,2.0
10467,2018-04-26 00:00:00.0,26000.00,0.04,0.0,3.0,0.0
10467,2018-05-26 00:00:00.0,26000.00,0.0,0.0,0.0,0.0
10467,2018-06-26 00:00:00.0,26000.00,0.0,0.06,0.0,0.0
10467,2018-07-26 00:00:00.0,26000.00,0.0,0.0,0.0,1.5
10467,2018-08-26 00:00:00.0,26000.00,0.0,0.0,0.0,0.0
10467,2018-09-26 00:00:00.0,26000.00,0.0,0.0,10.0,0.0
10467,2018-10-26 00:00:00.0,26000.00,0.0,0.0,5.0,0.0
10467,2018-11-26 00:00:00.0,26000.00,0.0,0.0,0.0,0.0
10467,2018-12-26 00:00:00.0,26000.00,0.0,0.0,0.0,0.0
10467,2019-01-26 00:00:00.0,26000.00,0.0,0.0,0.0,1.0
10467,2019-02-26 00:00:00.0,26000.00,0.0,0.0,0.0,0.0
10467,2019-03-26 00:00:00.0,26000.00,0.0,0.0,2.0,7.0
10098,2018-11-21 00:00:00.0,54961.54,0.0,0.0,0.0,0.0
10098,2018-12-21 00:00:00.0,54961.54,0.0,0.0,6.0,1.0
10098,2019-01-21 00:00:00.0,54961.54,0.0,0.0,0.0,2.0
10098,2019-02-21 00:00:00.0,54961.54,0.0,0.0,0.0,0.0
10098,2019-03-21 00:00:00.0,54961.54,0.0,0.0,3.0,2.0
10098,2019-04-21 00:00:00.0,57692.31,0.0497,0.0,1.0,0.0
10228,2019-01-13 00:00:00.0,37500.00,0.0,0.0,0.0,2.0
10228,2019-02-13 00:00:00.0,37500.00,0.0,0.0,0.0,1.0
10273,2020-04-26 00:00:00.0,29615.38,0.0,0.0,0.0,1.5
10273,2020-05-26 00:00:00.0,29615.38,0.0,0.0,7.0,0.0
10273,2020-06-26 00:00:00.0,29615.38,0.0,0.0,0.0,0.0
10273,2020-07-26 00:00:00.0,29615.38,0.0,0.0,0.0,1.0
10274,2020-03-01 00:00:00.0,22000.00,0.0,0.0,0.0,0.0
10274,2020-04-01 00:00:00.0,22000.00,0.0,0.0,0.0,1.0
10274,2020-05-01 00:00:00.0,22000.00,0.0,0.0,0.0,1.0
10274,2020-06-01 00:00:00.0,22000.00,0.0,0.0,0.0,0.0
10274,2020-07-01 00:00:00.0,22000.00,0.0,0.0,0.0,4.0
10275,2017-01-10 00:00:00.0,146769.23,0.0,0.0,0.0,1.5
10275,2017-02-10 00:00:00.0,146769.23,0.0,0.0,0.0,0.0
10275,2017-03-10 00:00:00.0,146769.23,0.0,0.0,3.0,0.5
10275,2017-04-10 00:00:00.0,146769.23,0.0,0.0,3.0,0.5
10275,2017-05-10 00:00:00.0,146769.23,0.0,0.0,0.0,0.5
10275,2017-06-10 00:00:00.0,146769.23,0.0,0.0,0.0,4.0
10275,2017-07-10 00:00:00.0,146769.23,0.0,0.0,0.0,0.0
10275,2017-08-10 00:00:00.0,146769.23,0.0,0.0,0.0,2.0
10275,2017-09-10 00:00:00.0,150461.54,0.0252,0.0,10.0,0.0
10275,2017-10-10 00:00:00.0,150461.54,0.0,0.0,3.0,0.0
10275,2017-11-10 00:00:00.0,150461.54,0.0,0.0,0.0,0.0
10275,2017-12-10 00:00:00.0,150461.54,0.0,0.0,0.0,0.0
10275,2018-01-10 00:00:00.0,150461.54,0.0,0.0,4.0,3.0
10275,2018-02-10 00:00:00.0,150461.54,0.0,0.0,0.0,0.0
10275,2018-03-10 00:00:00.0,150461.54,0.0,0.0,5.0,0.5
10275,2018-04-10 00:00:00.0,150461.54,0.0,0.0,0.0,0.0
10275,2018-05-10 00:00:00.0,150461.54,0.0,0.0,0.0,1.5
10275,2018-06-10 00:00:00.0,150461.54,0.0,0.0,3.0,2.0
10275,2018-07-10 00:00:00.0,150461.54,0.0,0.0,0.0,0.0
10275,2018-08-10 00:00:00.0,150461.54,0.0,0.0,0.0,0.0
10275,2018-09-10 00:00:00.0,154153.85,0.0245,0.0,0.0,0.0
10275,2018-10-10 00:00:00.0,154153.85,0.0,0.0,0.0,0.5
10275,2018-11-10 00:00:00.0,154153.85,0.0,0.0,10.0,0.0
10275,2018-12-10 00:00:00.0,154153.85,0.0,0.0,3.0,1.5
10275,2019-01-10 00:00:00.0,154153.85,0.0,0.0,0.0,6.0
10275,2019-02-10 00:00:00.0,154153.85,0.0,0.0,0.0,0.0
10275,2019-03-10 00:00:00.0,154153.85,0.0,0.0,1.0,0.0
10275,2019-04-10 00:00:00.0,154153.85,0.0,0.0,3.0,3.0
10275,2019-05-10 00:00:00.0,154153.85,0.0,0.0,0.0,0.5
10275,2019-06-10 00:00:00.0,154153.85,0.0,0.0,0.0,0.5
10275,2019-07-10 00:00:00.0,154153.85,0.0,0.0,0.0,0.5
10275,2019-08-10 00:00:00.0,154153.85,0.0,0.0,5.0,1.5
